"settlement_id","lon","lat","type","settlement_score","capacity","sacred_tier","continent","source","coastal","on_river","population","coast_dist_km","is_port","degree","component","in_giant","from_junction","population_initial","hinterland_local","hinterland_regional","centrality_betweenness","accessibility","name_community","name","inkarnate"
"1168",4.51499999999997,-1.32500000000002,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,296290.145385742,0,0,178.701375459085,55,"Longteng",NA
"1169",50.725,-1.63500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,86.1802362313941,NA,NA,NA,1,NA,TRUE,0,569157.587219238,218965.363861084,0.00094934446570221,119.836402610912,29,"Baulpuwi",NA
"1171",23.365,-1.81500000000001,NA,NA,NA,NA,"Tusque",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,348806.785644531,0,0,119.934028598693,33,"Auszoan",NA
"1172",4.16499999999998,-2.16500000000001,NA,NA,NA,NA,"Centre",NA,NA,NA,70.5421245279755,NA,NA,NA,1,NA,TRUE,0,1110981.15661621,229388.448165894,0,82.9182997362217,55,"Aixtsaig",NA
"1173",43.965,-2.52500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,55.260436033261,NA,NA,NA,1,NA,TRUE,0,186521.874557495,65986.7780303955,0,287.111710725946,32,"Xilei",NA
"1174",29.375,-3.13500000000001,NA,NA,NA,NA,"Tusque",NA,NA,NA,140.750054558681,NA,NA,NA,1,NA,TRUE,0,575156.624664307,1110385.88645935,0,141.341790709586,28,"Raemsugi",NA
"1175",24.385,-3.30500000000001,NA,NA,NA,NA,"Tusque",NA,NA,NA,222.869783439756,NA,NA,NA,1,NA,TRUE,0,1041270.42858887,4404827.90180969,0,69.1213102942912,33,"Saukaz",NA
"1177",-61.045,-3.54500000000002,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,162766.099578857,6905.59784698486,0,68.4165451724938,37,"Xitho",NA
"1178",1.77499999999998,-3.715,NA,NA,NA,NA,"Centre",NA,NA,NA,91.3745846606508,NA,NA,NA,1,NA,TRUE,0,1016382.22329712,459169.417648315,0,80.403393030436,55,"Tsaigteng",NA
"1179",23.505,-3.95500000000001,NA,NA,NA,NA,"Tusque",NA,NA,NA,74.5494274939373,NA,NA,NA,1,NA,TRUE,0,178045.875061035,110795.862731934,0.000731289736341347,272.321569601227,33,"Ikzoan",NA
"1180",49.555,-4.00500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,194.980031159687,NA,NA,NA,1,NA,TRUE,0,309638.65234375,1884150.73001099,0.00183144738490548,62.451962803197,29,"Puwgon",NA
"1181",49.575,-4.00500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,410897.697250366,61365.6141357422,0.000332845655169778,62.6282716863377,29,"Baulgoni",NA
"1182",49.565,-4.01500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,93.3095955771766,NA,NA,NA,1,NA,TRUE,0,351733.827255249,311601.78692627,0.00144445458966023,62.5391008170918,29,"Rbaubau",NA
"1184",37.485,-4.33500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,191.160760717186,NA,NA,NA,1,NA,TRUE,0,1115859.88650513,2511931.35664368,0,119.3483035566,28,"Rafvu",NA
"1185",27.645,-4.39500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,269.5498486023,NA,NA,NA,1,NA,TRUE,0,1510568.82312012,6138737.7328949,0,94.9527922926882,28,"Rafgang",NA
"1186",49.315,-4.80500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,274.950408414062,NA,NA,NA,1,NA,TRUE,0,1477102.98930359,7827013.05569458,0,52.8730642983293,29,"Beiweiwai",NA
"1188",52.195,-5.48500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,272.083124573639,NA,NA,NA,1,NA,TRUE,0,1066330.36390686,7942245.68481445,0,47.1569655190364,29,"Puwplei",NA
"1190",36.955,-5.50500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,100813.647232056,0,0.000722598892850242,350.561277492611,28,"Sugraem",NA
"1194",28.095,-6.16500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,51.2181261951449,NA,NA,NA,1,NA,TRUE,0,879245.238494873,77641.8432159424,0,122.503303315209,28,"Yauvhei",NA
"1195",22.105,-6.38500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,531020.314376831,20136.7005615234,0,84.8828565581365,33,"Kanznau",NA
"1196",-60.205,-6.45500000000001,NA,NA,NA,NA,"Banff",NA,NA,NA,59.3531075664551,NA,NA,NA,1,NA,TRUE,0,237532.398189545,125805.119319916,0,111.123738266212,37,"Roxphiphi",NA
"1197",35.115,-6.54500000000002,NA,NA,NA,NA,"Stockholm",NA,NA,NA,218.860950821553,NA,NA,NA,1,NA,TRUE,0,1529094.34976196,3802346.48417664,0,92.9012019476628,28,"Seghav",NA
"1198",2.16499999999998,-6.62500000000001,NA,NA,NA,NA,"Centre",NA,NA,NA,60.1844425723669,NA,NA,NA,1,NA,TRUE,0,723189.787322998,165812.534103394,0,63.3254368092772,55,"Ghaighach",NA
"1199",1.79499999999997,-6.72500000000001,NA,NA,NA,NA,"Centre",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,88586.3889160156,0,0,139.477673354775,55,"Aippai",NA
"1200",-2.87500000000003,-6.78500000000001,NA,NA,NA,NA,"Centre",NA,NA,NA,122.426164475123,NA,NA,NA,1,NA,TRUE,0,235654.279495239,686067.10017395,0,199.550934003525,52,"Aewtsau",NA
"1201",48.205,-6.93500000000002,NA,NA,NA,NA,"Stockholm",NA,NA,NA,187.272149173478,NA,NA,NA,1,NA,TRUE,0,928788.3175354,2684426.73278809,0,86.5431117639138,30,"Phuozi",NA
"1202",-74.055,-7.02500000000001,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,66.4523326007426,NA,NA,NA,1,NA,TRUE,0,99371.9279785156,156415.330001831,0,141.500955929052,25,"Bexebaza",NA
"1203",32.225,-7.45500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,183.405718045825,NA,NA,NA,1,NA,TRUE,0,1650004.89698792,2629900.71408081,0,79.6521863981308,28,"Lumgaex",NA
"1205",42.825,-7.825,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,362035.918807983,0,0,174.412388516584,30,"Phuphae",NA
"1206",25.985,-8.04500000000002,NA,NA,NA,NA,"Stockholm",NA,NA,NA,94.6916935048447,NA,NA,NA,1,NA,TRUE,0,1066840.49526978,427288.651062012,0.00016314922597902,91.9517024036246,28,"Sughavemi",NA
"1207",40.195,-8.105,NA,NA,NA,NA,"Stockholm",NA,NA,NA,155.946270490764,NA,NA,NA,1,NA,TRUE,0,1445693.36683655,1698282.78329468,0,89.2154547110172,30,"Phuanarin",NA
"1208",42.945,-8.12500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,84.2175678357382,NA,NA,NA,1,NA,TRUE,0,285212.526000977,266024.547363281,0,187.54331296082,30,"Phaan",NA
"1209",1.86499999999998,-8.15500000000002,NA,NA,NA,NA,"Centre",NA,NA,NA,60.88688751487,NA,NA,NA,1,NA,TRUE,0,627514.086120605,154258.829879761,0,81.4362036596659,55,"Aulongoi",NA
"1210",32.945,-8.17500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,53.1931613771663,NA,NA,NA,1,NA,TRUE,0,373273.626403809,59338.7813720703,0.000240955003142888,184.815464621997,28,"Gangxa",NA
"1211",30.375,-8.18500000000002,NA,NA,NA,NA,"Stockholm",NA,NA,NA,87.276560701537,NA,NA,NA,1,NA,TRUE,0,1462569.94703674,427154.84336853,0,71.2723940501297,28,"Yauvsug",NA
"1213",59.035,-9.40500000000002,NA,NA,NA,NA,"Stockholm",NA,NA,NA,130.018782986054,NA,NA,NA,1,NA,TRUE,0,322182.209365845,656157.398956299,0.000709044412687564,136.05671292629,14,"Vaevain",NA
"1214",42.525,-9.81500000000001,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,164227.343795776,24137.7251586914,4.24683451572284e-06,350.249645034478,30,"Ozpomi",NA
"1215",54.715,-10.035,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,452796.015075684,0,0.000722644394648625,114.220362518123,14,"Khavtaus",NA
"1216",54.055,-10.505,NA,NA,NA,NA,"Stockholm",NA,NA,NA,136.36501540207,NA,NA,NA,1,NA,TRUE,0,1484955.61505127,1424250.97692871,0,58.4813833580265,14,"Timvain",NA
"1217",44.185,-10.585,NA,NA,NA,NA,"Stockholm",NA,NA,NA,199.288443247951,NA,NA,NA,1,NA,TRUE,0,1512391.69844055,3149243.53163147,0,84.1800658820089,30,"Aeshzup",NA
"1219",59.065,-10.905,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,538042.462142944,0,0,77.6297742955347,14,"Khavi",NA
"1222",20.495,-11.175,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,780927.005279541,57252.3146362305,0.00061950698498107,81.2386956685503,28,"Shaessu",NA
"1224",37.055,-11.575,NA,NA,NA,NA,"Stockholm",NA,NA,NA,128.399839571415,NA,NA,NA,1,NA,TRUE,0,1063747.33514404,1017059.33004761,0,96.6631612390157,30,"Shaepha",NA
"1227",70.955,-11.665,NA,NA,NA,NA,"Kiliman",NA,NA,NA,112.637527695082,NA,NA,NA,1,NA,TRUE,0,1471399.77412415,1063866.58309937,0,35.5259120692256,11,"Shxihim",NA
"1228",-2.72500000000002,-11.705,NA,NA,NA,NA,"Centre",NA,NA,NA,89.0302273204231,NA,NA,NA,1,NA,TRUE,0,439719.296325684,404198.051086426,0,93.9233763173224,52,"Aewaukh",NA
"1229",49.235,-11.755,NA,NA,NA,NA,"Stockholm",NA,NA,NA,220.441683416898,NA,NA,NA,1,NA,TRUE,0,1498503.1124115,4879216.02423096,0,47.8935833607338,30,"Taephae",NA
"1230",19.825,-12.025,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,1488879.5269165,37610.5006561279,0,59.2482419813858,28,"Fuvsu",NA
"1234",50.615,-12.865,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,1289819.31138611,0,0.000771523826526705,76.090575550752,14,"Khitsgius",NA
"1235",-78.145,-12.955,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,411098.101783752,0,0,43.1139596747887,22,"Thaiphlei",NA
"1236",-60.555,-13.255,NA,NA,NA,NA,"Banff",NA,NA,NA,191.787249070572,NA,NA,NA,1,NA,TRUE,0,952575.060745239,4236720.42419434,0,28.0827153449139,25,"Nakthaeng",NA
"1237",-59.975,-13.285,NA,NA,NA,NA,"Banff",NA,NA,NA,128.095944145806,NA,NA,NA,1,NA,TRUE,0,967957.701629639,1377648.26800156,0,42.0179123859026,25,"Vauxeb",NA
"1238",-49.885,-13.405,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,106.507854608247,NA,NA,NA,1,NA,TRUE,0,279138.51991272,643898.336074829,0,92.8445288910743,19,"Thaytai",NA
"1240",51.115,-13.435,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,265661.941802979,0,6.19330033542915e-06,113.383779960411,14,"Khitswae",NA
"1242",-47.105,-14.145,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,394837.121643066,0,0,64.381601629281,19,"Thayfim",NA
"1245",-63.165,-14.285,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,497944.103622437,0,0.000112541114666655,71.9638432796299,25,"Bemaib",NA
"1246",27.365,-14.625,NA,NA,NA,NA,"Stockholm",NA,NA,NA,107.532877229937,NA,NA,NA,1,NA,TRUE,0,312062.583435059,451943.580474854,0.00011926526931655,199.828889007678,30,"Zaikhaesh",NA
"1247",24.935,-14.665,NA,NA,NA,NA,"Stockholm",NA,NA,NA,175.37764318614,NA,NA,NA,1,NA,TRUE,0,1070826.3263092,2409760.92385864,0,75.1385588746877,30,"Matphu",NA
"1250",31.225,-15.575,NA,NA,NA,NA,"Stockholm",NA,NA,NA,100.428378378399,NA,NA,NA,1,NA,TRUE,0,1387356.2101593,289172.460388184,0.00207794073825556,93.0194535904907,30,"Antaen",NA
"1251",60.155,-15.705,NA,NA,NA,NA,"Kiliman",NA,NA,NA,89.6383108144642,NA,NA,NA,1,NA,TRUE,0,1318791.40513611,521743.557266235,0,50.6718368962572,13,"Enau",NA
"1252",-41.425,-15.725,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,651220.769165039,32604.2878265381,0,53.2021512318994,19,"Fagatheth",NA
"1254",38.655,-16.085,NA,NA,NA,NA,"Stockholm",NA,NA,NA,229.613617500665,NA,NA,NA,1,NA,TRUE,0,1482383.60084534,4689937.66950989,0,70.5690471839323,30,"Ozan",NA
"1256",35.525,-16.705,NA,NA,NA,NA,"Stockholm",NA,NA,NA,119.03415788659,NA,NA,NA,1,NA,TRUE,0,1524843.49822998,905347.995193481,0,79.3678588363076,30,"Phuan",NA
"1257",-79.725,-17.455,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,749491.447429657,15466.9169921875,0,32.1556871002081,22,"Daetslem",NA
"1259",58.815,-17.705,NA,NA,NA,NA,"Kiliman",NA,NA,NA,60.2562302607015,NA,NA,NA,1,NA,TRUE,0,56621.0277709961,86759.2785644531,0,285.193599188459,13,"Luvauph",NA
"1260",41.295,-18.455,NA,NA,NA,NA,"Stockholm",NA,NA,NA,134.317184900659,NA,NA,NA,1,NA,TRUE,0,313440.372314453,942071.764831543,0,160.285840976457,14,"Timkhavus",NA
"1262",22.515,-18.615,NA,NA,NA,NA,"Stockholm",NA,NA,NA,84.0889195745672,NA,NA,NA,1,NA,TRUE,0,162824.90512085,279899.808227539,0,163.390294949023,30,"Phaphae",NA
"1263",-38.805,-18.865,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,640215.531677246,0,1.23866006708583e-06,57.719293327259,19,"Gathtaiw",NA
"1264",35.795,-19.045,NA,NA,NA,NA,"Stockholm",NA,NA,NA,69.7646862232962,NA,NA,NA,1,NA,TRUE,0,921040.137451172,212372.790679932,0,93.1743126036834,30,"Pompha",NA
"1265",28.005,-19.085,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,377580.0546875,0,0.00118313270579276,171.837078269335,30,"Taepha",NA
"1266",-81.375,-19.265,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,421085.03843689,12494.3718109131,0,27.29327512758,22,"Veiphlei",NA
"1267",47.705,-19.435,NA,NA,NA,NA,"Stockholm",NA,NA,NA,101.470189668089,NA,NA,NA,1,NA,TRUE,0,374331.15222168,487747.952362061,0,138.682836782512,14,"Khekhavi",NA
"1268",29.395,-19.505,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,136968.952865601,28728.178237915,0,335.801353125413,30,"Phuoz",NA
"1269",-81.645,-19.845,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0,163.187156011461,22,"Daetsxo",NA
"1270",-81.375,-19.995,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,254846.310508728,0,0,16.4002957244581,22,"Phitseng",NA
"1272",59.575,-20.465,NA,NA,NA,NA,"Kiliman",NA,NA,NA,64.6728642618501,NA,NA,NA,1,NA,TRUE,0,714190.152664185,215663.544403076,0,53.94028998247,13,"Buphubor",NA
"1273",-80.065,-20.475,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,161.961431994651,NA,NA,NA,1,NA,TRUE,0,485960.786373138,2331022.15840912,0.000722492721987349,19.1355499487045,22,"Zokhdaets",NA
"1274",-58.965,-20.745,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,130.458429499395,NA,NA,NA,1,NA,TRUE,0,461982.849758148,1533322.09989166,0,35.5083784673973,26,"Airyoy",NA
"1275",44.645,-20.805,NA,NA,NA,NA,"Stockholm",NA,NA,NA,210.033586348533,NA,NA,NA,1,NA,TRUE,0,1266634.97268677,3717715.03849792,0,75.1184052247194,14,"Xaenta",NA
"1277",-72.145,-21.535,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,168002.456851959,59169.8611297607,0,31.246368342837,24,"Fuyainano",NA
"1278",39.725,-21.745,NA,NA,NA,NA,"Stockholm",NA,NA,NA,57.9201338332991,NA,NA,NA,1,NA,TRUE,0,253385.658493042,89046.2071609497,9.02452334591104e-06,203.024460729823,14,"Tawae",NA
"1279",-77.795,-22.195,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,66.8763316901118,NA,NA,NA,1,NA,TRUE,0,267346.128761292,317668.778144836,0,25.4186125939051,22,"Kheidaiz",NA
"1280",-36.685,-22.195,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,87.9469226810834,NA,NA,NA,1,NA,TRUE,0,494376.047142029,570885.240081787,0,35.1821175878399,19,"Mambaef",NA
"1281",-70.395,-22.565,NA,NA,NA,NA,"Banff",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,50785.5380516052,8013.65796279907,2.65427157232678e-06,112.176121808013,24,"Raexah",NA
"1282",-71.655,-22.665,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,128.443531280552,NA,NA,NA,1,NA,TRUE,0,475076.410453796,1415961.8527565,0,39.7178103900489,24,"Daitseano",NA
"1283",45.025,-22.895,NA,NA,NA,NA,"Stockholm",NA,NA,NA,52.0387589617795,NA,NA,NA,1,NA,TRUE,0,1056589.31781006,106209.345993042,0,68.0072172962433,14,"Vautsrai",NA
"1284",38.475,-22.985,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,516150.48613739,0,0,100.180193292559,14,"Ivain",NA
"1285",68.495,-23.305,NA,NA,NA,NA,"Kiliman",NA,NA,NA,62.6405692814116,NA,NA,NA,1,NA,TRUE,0,345200.467926025,182297.202537537,0,65.8102778531228,12,"Matmei",NA
"1287",62.895,-24.115,NA,NA,NA,NA,"Kiliman",NA,NA,NA,153.164254707262,NA,NA,NA,1,NA,TRUE,0,649107.319656372,2383022.73152924,0,31.1435875467694,12,"Bitmei",NA
"1288",33.865,-24.335,NA,NA,NA,NA,"Stockholm",NA,NA,NA,348.584558265413,NA,NA,NA,1,NA,TRUE,0,853498.349609375,5762004.5464859,0.00750734171516906,38.2581597950627,27,"Xaunwo",NA
"1289",33.875,-24.355,NA,NA,NA,NA,"Stockholm",NA,NA,NA,113.669357984474,NA,NA,NA,1,NA,TRUE,0,464010.490859985,1059644.23718262,0,38.1880308709075,27,"Aubu",NA
"1290",-62.835,-24.485,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,103.075291627185,NA,NA,NA,1,NA,TRUE,0,319917.04863739,724345.690826416,0,54.6184838463804,26,"Hrayoya",NA
"1291",27.585,-24.675,NA,NA,NA,NA,"Stockholm",NA,NA,NA,79.7436734392952,NA,NA,NA,1,NA,TRUE,0,151437.545295715,189630.257278442,0,300.68174164483,30,"Ozpha",NA
"1292",33.905,-24.985,NA,NA,NA,NA,"Stockholm",NA,NA,NA,308.827968106085,NA,NA,NA,1,NA,TRUE,0,1369132.27677155,5959766.95182037,0.00281739796586216,37.4288721993681,27,"Buwauman",NA
"1293",-34.555,-26.115,NA,NA,NA,NA,"Fingers",NA,NA,NA,128.851787042627,NA,NA,NA,1,NA,TRUE,0,567700.835655212,1279535.03374481,0.000120185416794956,42.7230655435683,19,"Fafim",NA
"1294",77.635,-26.945,NA,NA,NA,NA,"Kiliman",NA,NA,NA,55.8211268721395,NA,NA,NA,1,NA,TRUE,0,143569.337005615,82996.2301712036,0,188.537486956128,12,"Phibiuth",NA
"1295",-35.325,-26.965,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,30130.1343231201,3815.96607971191,0.000866097661622135,116.625125302002,19,"Saevai",NA
"1297",29.305,-27.205,NA,NA,NA,NA,"Stockholm",NA,NA,NA,115.675005330425,NA,NA,NA,1,NA,TRUE,0,445322.041603088,733512.370201111,0,114.495396667907,27,"Xaunau",NA
"1299",-73.945,-27.775,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,108.678177319803,NA,NA,NA,1,NA,TRUE,0,297789.652076721,867912.227493286,0,48.2010429275614,24,"Xahdu",NA
"1300",-60.025,-28.015,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,94.4415178394985,NA,NA,NA,1,NA,TRUE,0,176503.628318787,367927.631542206,0.000390177921132036,98.198650298679,21,"Chungueth",NA
"1301",-62.215,-28.255,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,131.991996154537,NA,NA,NA,1,NA,TRUE,0,393489.607765198,1679411.11933899,0,29.9490947007957,21,"Khausopus",NA
"1302",-62.005,-28.295,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,84.9921444404241,NA,NA,NA,1,NA,TRUE,0,446369.561641693,487214.157367706,0.000196416096352181,30.0344160605725,21,"Khauso",NA
"1303",-62.245,-28.475,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,64.1699151276971,NA,NA,NA,1,NA,TRUE,0,522467.627235413,155566.772819519,0.00124750763899359,31.4782824407313,21,"Sumpith",NA
"1304",31.955,-28.645,NA,NA,NA,NA,"Stockholm",NA,NA,NA,1566.22267189995,NA,NA,NA,8,NA,TRUE,0,393463.803726196,614201.769798279,0,0,61,"Releixes",NA
"1305",33.865,-28.675,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,196113.234786987,0,0,113.034231725152,27,"Shosba",NA
"1306",33.985,-28.695,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0.000722545236607704,220.807886884298,27,"Uffai",NA
"1307",34.005,-28.695,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0.00290915177148987,294.544584870954,27,"Baxaunel",NA
"1308",33.995,-28.705,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,0,0,0.00219090588401825,253.97315509551,27,"Shaimshos",NA
"1309",33.955,-28.825,NA,NA,NA,NA,"Stockholm",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,316692.789581299,0,0,102.311174914209,27,"Aushdai",NA
"1310",-40.305,-29.905,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,131.98042110122,NA,NA,NA,1,NA,TRUE,0,518620.950714111,1350044.84857941,2.12341725786142e-05,51.9821447261307,17,"Uxsa",NA
"1311",-10.265,-29.905,NA,NA,NA,NA,"Fingers",NA,NA,NA,2908.50561173046,NA,NA,NA,9,NA,TRUE,0,559624.944908142,1140570.54550171,0,0,62,"Ibaefaru",NA
"1312",-36.835,-30.375,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,95.223904721747,NA,NA,NA,1,NA,TRUE,0,59746.4127883911,163436.865203857,0.00339384895566798,175.748369248046,17,"Chmude",NA
"1313",35.725,-30.585,NA,NA,NA,NA,"Stockholm",NA,NA,NA,79.1973091490836,NA,NA,NA,1,NA,TRUE,0,1068717.39589691,373112.287712097,5.30854314465355e-07,52.5639301042045,27,"Waumwo",NA
"1314",-0.175000000000026,-30.595,NA,NA,NA,NA,"Fingers",NA,NA,NA,106.01761585105,NA,NA,NA,1,NA,TRUE,0,160777.924850464,515624.504806519,0,160.935477288962,16,"Monzsae",NA
"1317",-32.785,-31.585,NA,NA,NA,NA,"Fingers",NA,NA,NA,163.408952822862,NA,NA,NA,1,NA,TRUE,0,674867.588226318,2611813.5258255,0,37.3602861285211,17,"Alchesoi",NA
"1319",-48.805,-32.035,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,109.043833166218,NA,NA,NA,1,NA,TRUE,0,870182.347259521,964591.777389526,0,37.1565317482628,17,"Chaegeng",NA
"1320",-58.975,-32.855,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,92.665308964982,NA,NA,NA,1,NA,TRUE,0,216358.77003479,425171.594184875,0,107.77798351882,21,"Mxupithus",NA
"1322",-63.635,-33.015,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,277947.433364868,3110.95560455322,0,71.6874152686386,21,"Tumxu",NA
"1323",-45.305,-33.775,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,64.5035928264606,NA,NA,NA,1,NA,TRUE,0,139352.862380981,142042.048782349,2.49501527798717e-05,138.687476395532,17,"Chmusa",NA
"1324",-19.375,-34.205,NA,NA,NA,NA,"Fingers",NA,NA,NA,62.0456198706205,NA,NA,NA,1,NA,TRUE,0,298626.765052795,150767.280647278,0.000719307596100557,39.0764881000363,15,"Yumsul",NA
"1325",-19.385,-34.215,NA,NA,NA,NA,"Fingers",NA,NA,NA,148.968718907259,NA,NA,NA,1,NA,TRUE,0,579442.64654541,1959369.92446899,6.90110608804962e-05,38.795785164619,15,"Mautsu",NA
"1327",-37.065,-34.525,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,85.1991233707934,NA,NA,NA,1,NA,TRUE,0,908454.679496765,446040.934051514,0,54.1944951555321,17,"Sungdeira",NA
"1328",-14.005,-34.615,NA,NA,NA,NA,"Fingers",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,489557.048843384,0,3.18512588679213e-06,60.9367709653316,15,"Rakheis",NA
"1331",-55.925,-34.745,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,90.450286910782,NA,NA,NA,1,NA,TRUE,0,971792.823501587,617940.761611938,0,34.4952908286239,21,"Pithdauph",NA
"1332",-62.655,-34.855,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,109.315867026076,NA,NA,NA,1,NA,TRUE,0,874944.86378479,875840.976158142,0,48.9336719126265,21,"Khaupith",NA
"1333",-16.165,-35.255,NA,NA,NA,NA,"Fingers",NA,NA,NA,210.419614937764,NA,NA,NA,1,NA,TRUE,0,1394367.17356873,4771483.43511963,0,37.3301695039209,15,"Uzu",NA
"1336",-22.955,-35.825,NA,NA,NA,NA,"Fingers",NA,NA,NA,228.07211466111,NA,NA,NA,1,NA,TRUE,0,953979.115447998,2551200.52981567,0.00662081501001191,25.0227305709372,15,"Rasul",NA
"1337",-37.295,-36.115,NA,NA,NA,NA,"Adirondaq",NA,NA,NA,390.391304372711,NA,NA,NA,11,NA,TRUE,0,591842.408691406,153094.105697632,0,0,64,"Wudlaihon",NA
"1338",-29.585,-36.655,NA,NA,NA,NA,"Fingers",NA,NA,NA,50,NA,NA,NA,1,NA,TRUE,0,105160.776046753,0,0,175.687163857176,17,"Daexdeira",NA
"1339",-11.155,-36.915,NA,NA,NA,NA,"Fingers",NA,NA,NA,76.4889839964208,NA,NA,NA,1,NA,TRUE,0,616147.803359985,343721.112319946,0,51.4133756661924,16,"Seimmon",NA
